C-ZLFMONAT-0,C-ZLFE32-0,C-ZLFART-0,C-ZLFR63-0
201203,LNZ,1,1
201203,LNZ,1,2
201203,LNZ,2,1
201203,LNZ,2,2
201203,LNZ,2,3
201203,SZG,1,1
201203,SZG,1,2
201203,SZG,2,1
201203,SZG,2,2
201203,SZG,2,3
201204,VIE,1,1
201204,VIE,1,2
201204,VIE,1,3
201204,VIE,2,1
201204,VIE,2,2
201204,VIE,2,3
201204,GRZ,1,1
201204,GRZ,1,2
201204,GRZ,1,3
201204,GRZ,2,1
201204,GRZ,2,2
201204,GRZ,2,3
201204,INN,1,1
201204,INN,1,2
201204,INN,1,3
201204,INN,2,1
201204,INN,2,2
201204,INN,2,3
201204,KLU,1,1
201204,KLU,1,2
201204,KLU,2,1
201204,KLU,2,2
201204,KLU,2,3
201204,LNZ,1,1
201204,LNZ,1,2
201204,LNZ,2,1
201204,LNZ,2,2
201204,LNZ,2,3
201204,SZG,1,1
201204,SZG,1,2
201204,SZG,2,1
201204,SZG,2,2
201204,SZG,2,3
201205,VIE,1,1
201205,VIE,1,2
201205,VIE,1,3
201205,VIE,2,1
201205,VIE,2,2
201205,VIE,2,3
201205,GRZ,1,1
201205,GRZ,1,2
201205,GRZ,2,1
201205,GRZ,2,2
201205,GRZ,2,3
201205,INN,1,1
201205,INN,1,2
201205,INN,2,1
201205,INN,2,2
201205,INN,2,3
201205,KLU,1,1
201205,KLU,1,2
201205,KLU,2,1
201205,KLU,2,2
201205,KLU,2,3
201205,LNZ,1,1
201205,LNZ,1,2
201205,LNZ,1,3
201205,LNZ,2,1
201205,LNZ,2,2
201205,LNZ,2,3
201205,SZG,1,1
201205,SZG,1,2
201205,SZG,1,3
201205,SZG,2,1
201205,SZG,2,2
201205,SZG,2,3
201206,VIE,1,1
201206,VIE,1,2
201206,VIE,1,3
201206,VIE,2,1
201206,VIE,2,2
201206,VIE,2,3
201206,GRZ,1,1
201206,GRZ,1,2
201206,GRZ,1,3
201206,GRZ,2,1
201206,GRZ,2,2
201206,GRZ,2,3
201206,INN,1,1
201206,INN,1,2
201206,INN,1,3
201206,INN,2,1
201206,INN,2,2
201206,INN,2,3
201206,KLU,1,1
201206,KLU,1,2
201206,KLU,2,1
201206,KLU,2,2
201206,KLU,2,3
201206,LNZ,1,1
201206,LNZ,1,2
201206,LNZ,1,3
201206,LNZ,2,1
201206,LNZ,2,2
201206,LNZ,2,3
201206,SZG,1,1
201206,SZG,1,2
201206,SZG,1,3
201206,SZG,2,1
201206,SZG,2,2
201206,SZG,2,3
201207,VIE,1,1
201207,VIE,1,2
201207,VIE,1,3
201207,VIE,2,1
201207,VIE,2,2
201207,VIE,2,3
201207,GRZ,1,1
201207,GRZ,1,2
201207,GRZ,1,3
201207,GRZ,2,1
201207,GRZ,2,2
201207,GRZ,2,3
201207,INN,1,1
201207,INN,1,2
201207,INN,1,3
201207,INN,2,1
201207,INN,2,2
201207,INN,2,3
201207,KLU,1,1
201207,KLU,1,2
201207,KLU,2,1
201207,KLU,2,2
201207,KLU,2,3
201207,LNZ,1,1
201207,LNZ,1,2
201207,LNZ,2,1
201207,LNZ,2,2
201207,LNZ,2,3
201207,SZG,1,1
201207,SZG,1,2
201207,SZG,2,1
201207,SZG,2,2
201207,SZG,2,3
201208,VIE,1,1
201208,VIE,1,2
201208,VIE,1,3
201208,VIE,2,1
201208,VIE,2,2
201208,VIE,2,3
201208,GRZ,1,1
201208,GRZ,1,2
201208,GRZ,1,3
201208,GRZ,2,1
201208,GRZ,2,2
201208,GRZ,2,3
201208,INN,1,1
201208,INN,1,2
201208,INN,2,1
201208,INN,2,2
201208,INN,2,3
201208,KLU,1,1
201208,KLU,1,2
201208,KLU,2,1
201208,KLU,2,2
201208,KLU,2,3
201208,LNZ,1,1
201208,LNZ,1,2
201208,LNZ,2,1
201208,LNZ,2,2
201208,LNZ,2,3
201208,SZG,1,1
201208,SZG,1,2
201208,SZG,2,1
201208,SZG,2,2
201208,SZG,2,3
201209,VIE,1,1
201209,VIE,1,2
201209,VIE,1,3
201209,VIE,2,1
201209,VIE,2,2
201209,VIE,2,3
201209,GRZ,1,1
201209,GRZ,1,2
201209,GRZ,2,1
201209,GRZ,2,2
201209,GRZ,2,3
201209,INN,1,1
201209,INN,1,2
201209,INN,1,3
201209,INN,2,1
201209,INN,2,2
201209,INN,2,3
201209,KLU,1,1
201209,KLU,1,2
201209,KLU,2,1
201209,KLU,2,2
201209,KLU,2,3
201209,LNZ,1,1
201209,LNZ,1,2
201209,LNZ,2,1
201209,LNZ,2,2
201209,LNZ,2,3
201209,SZG,1,1
201209,SZG,1,2
201209,SZG,2,1
201209,SZG,2,2
201209,SZG,2,3
201210,VIE,1,1
201210,VIE,1,2
201210,VIE,1,3
201210,VIE,2,1
201210,VIE,2,2
201210,VIE,2,3
201210,GRZ,1,1
201210,GRZ,1,2
201210,GRZ,2,1
201210,GRZ,2,2
201210,GRZ,2,3
201210,INN,1,1
201210,INN,1,2
201210,INN,2,1
201210,INN,2,2
201210,INN,2,3
201210,KLU,1,1
201210,KLU,1,2
201210,KLU,2,1
201210,KLU,2,2
201210,KLU,2,3
201210,LNZ,1,1
201210,LNZ,1,2
201210,LNZ,1,3
201210,LNZ,2,1
201210,LNZ,2,2
201210,LNZ,2,3
201210,SZG,1,1
201210,SZG,1,2
201210,SZG,2,1
201210,SZG,2,2
201210,SZG,2,3
201211,VIE,1,1
201211,VIE,1,2
201211,VIE,1,3
201211,VIE,2,1
201211,VIE,2,2
201211,VIE,2,3
201211,GRZ,1,1
201211,GRZ,1,2
201211,GRZ,2,1
201211,GRZ,2,2
201211,GRZ,2,3
201211,INN,1,1
201211,INN,1,2
201211,INN,1,3
201211,INN,2,1
201211,INN,2,2
201211,KLU,1,1
201211,KLU,1,2
201211,KLU,2,1
201211,KLU,2,2
201211,KLU,2,3
201211,LNZ,1,1
201211,LNZ,1,2
201211,LNZ,2,1
201211,LNZ,2,2
201211,LNZ,2,3
201211,SZG,1,1
201211,SZG,1,2
201211,SZG,2,1
201211,SZG,2,2
201211,SZG,2,3
201212,VIE,1,1
201212,VIE,1,2
201212,VIE,1,3
201212,VIE,2,1
201212,VIE,2,2
201212,VIE,2,3
201212,GRZ,1,1
201212,GRZ,1,2
201212,GRZ,1,3
201212,GRZ,2,1
201212,GRZ,2,2
201212,INN,1,1
201212,INN,1,2
201212,INN,2,1
201212,INN,2,2
201212,KLU,1,1
201212,KLU,1,2
201212,KLU,2,1
201212,KLU,2,2
201212,LNZ,1,1
201212,LNZ,1,2
201212,LNZ,1,3
201212,LNZ,2,1
201212,LNZ,2,2
201212,LNZ,2,3
201212,SZG,1,1
201212,SZG,1,2
201212,SZG,1,3
201212,SZG,2,1
201212,SZG,2,2
201301,VIE,1,1
201301,VIE,1,2
201301,VIE,1,3
201301,VIE,2,1
201301,VIE,2,2
201301,VIE,2,3
201301,GRZ,1,1
201301,GRZ,1,2
201301,GRZ,1,3
201301,GRZ,2,1
201301,GRZ,2,2
201301,INN,1,1
201301,INN,1,2
201301,INN,2,1
201301,INN,2,2
201301,KLU,1,1
201301,KLU,1,2
201301,KLU,2,1
201301,KLU,2,2
201301,LNZ,1,1
201301,LNZ,1,2
201301,LNZ,2,1
201301,LNZ,2,2
201301,LNZ,2,3
201301,SZG,1,1
201301,SZG,1,2
201301,SZG,1,3
201301,SZG,2,1
201301,SZG,2,2
201301,SZG,2,3
201302,VIE,1,1
201302,VIE,1,2
201302,VIE,1,3
201302,VIE,2,1
201302,VIE,2,2
201302,VIE,2,3
201302,GRZ,1,1
201302,GRZ,1,2
201302,GRZ,2,1
201302,GRZ,2,2
201302,INN,1,1
201302,INN,1,2
201302,INN,2,1
201302,INN,2,2
201302,KLU,1,1
201302,KLU,1,2
201302,KLU,2,1
201302,KLU,2,2
201302,LNZ,1,1
201302,LNZ,1,2
201302,LNZ,2,1
201302,LNZ,2,2
201302,LNZ,2,3
201302,SZG,1,1
201302,SZG,1,2
201302,SZG,2,1
201302,SZG,2,2
201302,SZG,2,3
201303,VIE,1,1
201303,VIE,1,2
201303,VIE,1,3
201303,VIE,2,1
201303,VIE,2,2
201303,VIE,2,3
201303,GRZ,1,1
201303,GRZ,1,2
201303,GRZ,1,3
201303,GRZ,2,1
201303,GRZ,2,2
201303,GRZ,2,3
201303,INN,1,1
201303,INN,1,2
201303,INN,1,3
201303,INN,2,1
201303,INN,2,2
201303,INN,2,3
201303,KLU,1,1
201303,KLU,1,2
201303,KLU,2,1
201303,KLU,2,2
201303,KLU,2,3
201303,LNZ,1,1
201303,LNZ,1,2
201303,LNZ,2,1
201303,LNZ,2,2
201303,LNZ,2,3
201303,SZG,1,1
201303,SZG,1,2
201303,SZG,2,1
201303,SZG,2,2
201303,SZG,2,3
201304,VIE,1,1
201304,VIE,1,2
201304,VIE,1,3
201304,VIE,2,1
201304,VIE,2,2
201304,VIE,2,3
201304,GRZ,1,1
201304,GRZ,1,2
201304,GRZ,1,3
201304,GRZ,2,1
201304,GRZ,2,2
201304,GRZ,2,3
201304,INN,1,1
201304,INN,1,2
201304,INN,1,3
201304,INN,2,1
201304,INN,2,2
201304,KLU,1,1
201304,KLU,1,2
201304,KLU,2,1
201304,KLU,2,2
201304,KLU,2,3
201304,LNZ,1,1
201304,LNZ,1,2
201304,LNZ,1,3
201304,LNZ,2,1
201304,LNZ,2,2
201304,LNZ,2,3
201304,SZG,1,1
201304,SZG,1,2
201304,SZG,1,3
201304,SZG,2,1
201304,SZG,2,2
201304,SZG,2,3
201305,VIE,1,1
201305,VIE,1,2
201305,VIE,1,3
201305,VIE,2,1
201305,VIE,2,2
201305,VIE,2,3
201305,GRZ,1,1
201305,GRZ,1,2
201305,GRZ,1,3
201305,GRZ,2,1
201305,GRZ,2,2
201305,GRZ,2,3
201305,INN,1,1
201305,INN,1,2
201305,INN,2,1
201305,INN,2,2
201305,INN,2,3
201305,KLU,1,1
201305,KLU,1,2
201305,KLU,2,1
201305,KLU,2,2
201305,KLU,2,3
201305,LNZ,1,1
201305,LNZ,1,2
201305,LNZ,2,1
201305,LNZ,2,2
201305,LNZ,2,3
201305,SZG,1,1
201305,SZG,1,2
201305,SZG,1,3
201305,SZG,2,1
201305,SZG,2,2
201305,SZG,2,3
201306,VIE,1,1
201306,VIE,1,2
201306,VIE,1,3
201306,VIE,2,1
201306,VIE,2,2
201306,VIE,2,3
201306,GRZ,1,1
201306,GRZ,1,2
201306,GRZ,2,1
201306,GRZ,2,2
201306,GRZ,2,3
201306,INN,1,1
201306,INN,1,2
201306,INN,1,3
201306,INN,2,1
201306,INN,2,2
201306,INN,2,3
201306,KLU,1,1
201306,KLU,1,2
201306,KLU,2,1
201306,KLU,2,2
201306,KLU,2,3
201306,LNZ,1,1
201306,LNZ,1,2
201306,LNZ,2,1
201306,LNZ,2,2
201306,LNZ,2,3
201306,SZG,1,1
201306,SZG,1,2
201306,SZG,1,3
201306,SZG,2,1
201306,SZG,2,2
201306,SZG,2,3
201307,VIE,1,1
201307,VIE,1,2
201307,VIE,1,3
201307,VIE,2,1
201307,VIE,2,2
201307,VIE,2,3
201307,GRZ,1,1
201307,GRZ,1,2
201307,GRZ,2,1
201307,GRZ,2,2
201307,GRZ,2,3
201307,INN,1,1
201307,INN,1,2
201307,INN,1,3
201307,INN,2,1
201307,INN,2,2
201307,INN,2,3
201307,KLU,1,1
201307,KLU,1,2
201307,KLU,2,1
201307,KLU,2,2
201307,KLU,2,3
201307,LNZ,1,1
201307,LNZ,1,2
201307,LNZ,2,1
201307,LNZ,2,2
201307,LNZ,2,3
201307,SZG,1,1
201307,SZG,1,2
201307,SZG,1,3
201307,SZG,2,1
201307,SZG,2,2
201307,SZG,2,3
201308,VIE,1,1
201308,VIE,1,2
201308,VIE,1,3
201308,VIE,2,1
201308,VIE,2,2
201308,VIE,2,3
201308,GRZ,1,1
201308,GRZ,1,2
201308,GRZ,2,1
201308,GRZ,2,2
201308,GRZ,2,3
201308,INN,1,1
201308,INN,1,2
201308,INN,1,3
201308,INN,2,1
201308,INN,2,2
201308,INN,2,3
201308,KLU,1,1
201308,KLU,1,2
201308,KLU,2,1
201308,KLU,2,2
201308,KLU,2,3
201308,LNZ,1,1
201308,LNZ,1,2
201308,LNZ,2,1
201308,LNZ,2,2
201308,LNZ,2,3
201308,SZG,1,1
201308,SZG,1,2
201308,SZG,1,3
201308,SZG,2,1
201308,SZG,2,2
201308,SZG,2,3
201309,VIE,1,1
201309,VIE,1,2
201309,VIE,1,3
201309,VIE,2,1
201309,VIE,2,2
201309,VIE,2,3
201309,GRZ,1,1
201309,GRZ,1,2
201309,GRZ,2,1
201309,GRZ,2,2
201309,GRZ,2,3
201309,INN,1,1
201309,INN,1,2
201309,INN,2,1
201309,INN,2,2
201309,INN,2,3
201309,KLU,1,1
201309,KLU,1,2
201309,KLU,2,1
201309,KLU,2,2
201309,LNZ,1,1
201309,LNZ,1,2
201309,LNZ,2,1
201309,LNZ,2,2
201309,LNZ,2,3
201309,SZG,1,1
201309,SZG,1,2
201309,SZG,2,1
201309,SZG,2,2
201309,SZG,2,3
201310,VIE,1,1
201310,VIE,1,2
201310,VIE,1,3
201310,VIE,2,1
201310,VIE,2,2
201310,VIE,2,3
201310,GRZ,1,1
201310,GRZ,1,2
201310,GRZ,2,1
201310,GRZ,2,2
201310,GRZ,2,3
201310,INN,1,1
201310,INN,1,2
201310,INN,2,1
201310,INN,2,2
201310,INN,2,3
201310,KLU,1,1
201310,KLU,1,2
201310,KLU,2,1
201310,KLU,2,2
201310,LNZ,1,1
201310,LNZ,1,2
201310,LNZ,2,1
201310,LNZ,2,2
201310,LNZ,2,3
201310,SZG,1,1
201310,SZG,1,2
201310,SZG,1,3
201310,SZG,2,1
201310,SZG,2,2
201310,SZG,2,3
201311,VIE,1,1
201311,VIE,1,2
201311,VIE,1,3
201311,VIE,2,1
201311,VIE,2,2
201311,VIE,2,3
201311,GRZ,1,1
201311,GRZ,1,2
201311,GRZ,1,3
201311,GRZ,2,1
201311,GRZ,2,2
201311,GRZ,2,3
201311,INN,1,1
201311,INN,1,2
201311,INN,2,1
201311,INN,2,2
201311,KLU,1,1
201311,KLU,1,2
201311,KLU,2,1
201311,KLU,2,2
201311,LNZ,1,1
201311,LNZ,1,2
201311,LNZ,2,1
201311,LNZ,2,2
201311,LNZ,2,3
201311,SZG,1,1
201311,SZG,1,2
201311,SZG,2,1
201311,SZG,2,2
201311,SZG,2,3
201312,VIE,1,1
201312,VIE,1,2
201312,VIE,1,3
201312,VIE,2,1
201312,VIE,2,2
201312,VIE,2,3
201312,GRZ,1,1
201312,GRZ,1,2
201312,GRZ,2,1
201312,GRZ,2,2
201312,GRZ,2,3
201312,INN,1,1
201312,INN,1,2
201312,INN,2,1
201312,INN,2,2
201312,KLU,1,1
201312,KLU,1,2
201312,KLU,2,1
201312,KLU,2,2
201312,LNZ,1,1
201312,LNZ,1,2
201312,LNZ,2,1
201312,LNZ,2,2
201312,LNZ,2,3
201312,SZG,1,1
201312,SZG,1,2
201312,SZG,1,3
201312,SZG,2,1
201312,SZG,2,2
201401,VIE,1,1
201401,VIE,1,2
201401,VIE,1,3
201401,VIE,2,1
201401,VIE,2,2
201401,VIE,2,3
201401,GRZ,1,1
201401,GRZ,1,2
201401,GRZ,2,1
201401,GRZ,2,2
201401,INN,1,1
201401,INN,1,2
201401,INN,2,1
201401,INN,2,2
201401,KLU,1,1
201401,KLU,1,2
201401,KLU,2,1
201401,KLU,2,2
201401,LNZ,1,1
201401,LNZ,1,2
201401,LNZ,2,1
201401,LNZ,2,2
201401,LNZ,2,3
201401,SZG,1,1
201401,SZG,1,2
201401,SZG,2,1
201401,SZG,2,2
201402,VIE,1,1
201402,VIE,1,2
201402,VIE,1,3
201402,VIE,2,1
201402,VIE,2,2
201402,VIE,2,3
201402,GRZ,1,1
201402,GRZ,1,2
201402,GRZ,2,1
201402,GRZ,2,2
201402,GRZ,2,3
201402,INN,1,1
201402,INN,1,2
201402,INN,2,1
201402,INN,2,2
201402,INN,2,3
201402,KLU,1,1
201402,KLU,1,2
201402,KLU,2,1
201402,KLU,2,2
201402,LNZ,1,1
201402,LNZ,1,2
201402,LNZ,2,1
201402,LNZ,2,2
201402,LNZ,2,3
201402,SZG,1,1
201402,SZG,1,2
201402,SZG,1,3
201402,SZG,2,1
201402,SZG,2,2
201402,SZG,2,3
201403,VIE,1,1
201403,VIE,1,2
201403,VIE,1,3
201403,VIE,2,1
201403,VIE,2,2
201403,VIE,2,3
201403,GRZ,1,1
201403,GRZ,1,2
201403,GRZ,2,1
201403,GRZ,2,2
201403,GRZ,2,3
201403,INN,1,1
201403,INN,1,2
201403,INN,2,1
201403,INN,2,2
201403,INN,2,3
201403,KLU,1,1
201403,KLU,1,2
201403,KLU,2,1
201403,KLU,2,2
201403,LNZ,1,1
201403,LNZ,1,2
201403,LNZ,2,1
201403,LNZ,2,2
201403,LNZ,2,3
201403,SZG,1,1
201403,SZG,1,2
201403,SZG,2,1
201403,SZG,2,2
201403,SZG,2,3
201404,VIE,1,1
201404,VIE,1,2
201404,VIE,1,3
201404,VIE,2,1
201404,VIE,2,2
201404,VIE,2,3
201404,GRZ,1,1
201404,GRZ,1,2
201404,GRZ,1,3
201404,GRZ,2,1
201404,GRZ,2,2
201404,GRZ,2,3
201404,INN,1,1
201404,INN,1,2
201404,INN,1,3
201404,INN,2,1
201404,INN,2,2
201404,INN,2,3
201404,KLU,1,1
201404,KLU,1,2
201404,KLU,2,1
201404,KLU,2,2
201404,LNZ,1,1
201404,LNZ,1,2
201404,LNZ,2,1
201404,LNZ,2,2
201404,LNZ,2,3
201404,SZG,1,1
201404,SZG,1,2
201404,SZG,2,1
201404,SZG,2,2
201404,SZG,2,3
201405,VIE,1,1
201405,VIE,1,2
201405,VIE,1,3
201405,VIE,2,1
201405,VIE,2,2
201405,VIE,2,3
201405,GRZ,1,1
201405,GRZ,1,2
201405,GRZ,2,1
201405,GRZ,2,2
201405,GRZ,2,3
201405,INN,1,1
201405,INN,1,2
201405,INN,1,3
201405,INN,2,1
201405,INN,2,2
201405,INN,2,3
201405,KLU,1,1
201405,KLU,1,2
201405,KLU,2,1
201405,KLU,2,2
201405,KLU,2,3
201405,LNZ,1,1
201405,LNZ,1,2
201405,LNZ,1,3
201405,LNZ,2,1
201405,LNZ,2,2
201405,LNZ,2,3
201405,SZG,1,1
201405,SZG,1,2
201405,SZG,1,3
201405,SZG,2,1
201405,SZG,2,2
201405,SZG,2,3
201406,VIE,1,1
201406,VIE,1,2
201406,VIE,1,3
201406,VIE,2,1
201406,VIE,2,2
201406,VIE,2,3
201406,GRZ,1,1
201406,GRZ,1,2
201406,GRZ,2,1
201406,GRZ,2,2
201406,GRZ,2,3
201406,INN,1,1
201406,INN,1,2
201406,INN,1,3
201406,INN,2,1
201406,INN,2,2
201406,INN,2,3
201406,KLU,1,1
201406,KLU,1,2
201406,KLU,2,1
201406,KLU,2,2
201406,KLU,2,3
201406,LNZ,1,1
201406,LNZ,1,2
201406,LNZ,2,1
201406,LNZ,2,2
201406,LNZ,2,3
201406,SZG,1,1
201406,SZG,1,2
201406,SZG,1,3
201406,SZG,2,1
201406,SZG,2,2
201406,SZG,2,3
201407,VIE,1,1
201407,VIE,1,2
201407,VIE,1,3
201407,VIE,2,1
201407,VIE,2,2
201407,VIE,2,3
201407,GRZ,1,1
201407,GRZ,1,2
201407,GRZ,2,1
201407,GRZ,2,2
201407,GRZ,2,3
201407,INN,1,1
201407,INN,1,2
201407,INN,1,3
201407,INN,2,1
201407,INN,2,2
201407,INN,2,3
201407,KLU,1,1
201407,KLU,1,2
201407,KLU,2,1
201407,KLU,2,2
201407,KLU,2,3
201407,LNZ,1,1
201407,LNZ,1,2
201407,LNZ,1,3
201407,LNZ,2,1
201407,LNZ,2,2
201407,LNZ,2,3
201407,SZG,1,1
201407,SZG,1,2
201407,SZG,1,3
201407,SZG,2,1
201407,SZG,2,2
201407,SZG,2,3
201408,VIE,1,1
201408,VIE,1,2
201408,VIE,1,3
201408,VIE,2,1
201408,VIE,2,2
201408,VIE,2,3
201408,GRZ,1,1
201408,GRZ,1,2
201408,GRZ,2,1
201408,GRZ,2,2
201408,GRZ,2,3
201408,INN,1,1
201408,INN,1,2
201408,INN,1,3
201408,INN,2,1
201408,INN,2,2
201408,INN,2,3
201408,KLU,1,1
201408,KLU,1,2
201408,KLU,2,1
201408,KLU,2,2
201408,KLU,2,3
201408,LNZ,1,1
201408,LNZ,1,2
201408,LNZ,1,3
201408,LNZ,2,1
201408,LNZ,2,2
201408,LNZ,2,3
201408,SZG,1,1
201408,SZG,1,2
201408,SZG,1,3
201408,SZG,2,1
201408,SZG,2,2
201408,SZG,2,3
201409,VIE,1,1
201409,VIE,1,2
201409,VIE,1,3
201409,VIE,2,1
201409,VIE,2,2
201409,VIE,2,3
201409,GRZ,1,1
201409,GRZ,1,2
201409,GRZ,1,3
201409,GRZ,2,1
201409,GRZ,2,2
201409,GRZ,2,3
201409,INN,1,1
201409,INN,1,2
201409,INN,2,1
201409,INN,2,2
201409,INN,2,3
201409,KLU,1,1
201409,KLU,1,2
201409,KLU,2,1
201409,KLU,2,2
201409,KLU,2,3
201409,LNZ,1,1
201409,LNZ,1,2
201409,LNZ,1,3
201409,LNZ,2,1
201409,LNZ,2,2
201409,LNZ,2,3
201409,SZG,1,1
201409,SZG,1,2
201409,SZG,1,3
201409,SZG,2,1
201409,SZG,2,2
201409,SZG,2,3
201410,VIE,1,1
201410,VIE,1,2
201410,VIE,1,3
201410,VIE,2,1
201410,VIE,2,2
201410,VIE,2,3
201410,GRZ,1,1
201410,GRZ,1,2
201410,GRZ,2,1
201410,GRZ,2,2
201410,GRZ,2,3
201410,INN,1,1
201410,INN,1,2
201410,INN,2,1
201410,INN,2,2
201410,INN,2,3
201410,KLU,1,1
201410,KLU,1,2
201410,KLU,2,1
201410,KLU,2,2
201410,KLU,2,3
201410,LNZ,1,1
201410,LNZ,1,2
201410,LNZ,2,1
201410,LNZ,2,2
201410,LNZ,2,3
201410,SZG,1,1
201410,SZG,1,2
201410,SZG,1,3
201410,SZG,2,1
201410,SZG,2,2
201410,SZG,2,3
201411,VIE,1,1
201411,VIE,1,2
201411,VIE,1,3
201411,VIE,2,1
201411,VIE,2,2
201411,VIE,2,3
201411,GRZ,1,1
201411,GRZ,1,2
201411,GRZ,2,1
201411,GRZ,2,2
201411,INN,1,1
201411,INN,1,2
201411,INN,1,3
201411,INN,2,1
201411,INN,2,2
201411,KLU,1,1
201411,KLU,1,2
201411,KLU,2,1
201411,KLU,2,2
201411,LNZ,1,1
201411,LNZ,1,2
201411,LNZ,2,1
201411,LNZ,2,2
201411,LNZ,2,3
201411,SZG,1,1
201411,SZG,1,2
201411,SZG,1,3
201411,SZG,2,1
201411,SZG,2,2
201412,VIE,1,1
201412,VIE,1,2
201412,VIE,1,3
201412,VIE,2,1
201412,VIE,2,2
201412,VIE,2,3
201412,GRZ,1,1
201412,GRZ,1,2
201412,GRZ,2,1
201412,GRZ,2,2
201412,GRZ,2,3
201412,INN,1,1
201412,INN,1,2
201412,INN,2,1
201412,INN,2,2
201412,KLU,1,1
201412,KLU,1,2
201412,KLU,2,1
201412,KLU,2,2
201412,LNZ,1,1
201412,LNZ,1,2
201412,LNZ,2,1
201412,LNZ,2,2
201412,LNZ,2,3
201412,SZG,1,1
201412,SZG,1,2
201412,SZG,1,3
201412,SZG,2,1
201412,SZG,2,2
201412,SZG,2,3
201501,VIE,1,1
201501,VIE,1,2
201501,VIE,1,3
201501,VIE,2,1
201501,VIE,2,2
201501,VIE,2,3
201501,GRZ,1,1
201501,GRZ,1,2
201501,GRZ,2,1
201501,GRZ,2,2
201501,GRZ,2,3
201501,INN,1,1
201501,INN,1,2
201501,INN,2,1
201501,INN,2,2
201501,KLU,1,1
201501,KLU,1,2
201501,KLU,2,1
201501,KLU,2,2
201501,LNZ,1,1
201501,LNZ,1,2
201501,LNZ,2,1
201501,LNZ,2,2
201501,LNZ,2,3
201501,SZG,1,1
201501,SZG,1,2
201501,SZG,1,3
201501,SZG,2,1
201501,SZG,2,2
201501,SZG,2,3
201502,VIE,1,1
201502,VIE,1,2
201502,VIE,1,3
201502,VIE,2,1
201502,VIE,2,2
201502,VIE,2,3
201502,GRZ,1,1
201502,GRZ,1,2
201502,GRZ,1,3
201502,GRZ,2,1
201502,GRZ,2,2
201502,INN,1,1
201502,INN,1,2
201502,INN,2,1
201502,INN,2,2
201502,KLU,1,1
201502,KLU,1,2
201502,KLU,2,1
201502,KLU,2,2
201502,LNZ,1,1
201502,LNZ,1,2
201502,LNZ,1,3
201502,LNZ,2,1
201502,LNZ,2,2
201502,LNZ,2,3
201502,SZG,1,1
201502,SZG,1,2
201502,SZG,1,3
201502,SZG,2,1
201502,SZG,2,2
201502,SZG,2,3
201503,VIE,1,1
201503,VIE,1,2
201503,VIE,1,3
201503,VIE,2,1
201503,VIE,2,2
201503,VIE,2,3
201503,GRZ,1,1
201503,GRZ,1,2
201503,GRZ,2,1
201503,GRZ,2,2
201503,GRZ,2,3
201503,INN,1,1
201503,INN,1,2
201503,INN,2,1
201503,INN,2,2
201503,KLU,1,1
201503,KLU,1,2
201503,KLU,2,1
201503,KLU,2,2
201503,KLU,2,3
201503,LNZ,1,1
201503,LNZ,1,2
201503,LNZ,2,1
201503,LNZ,2,2
201503,LNZ,2,3
201503,SZG,1,1
201503,SZG,1,2
201503,SZG,1,3
201503,SZG,2,1
201503,SZG,2,2
201503,SZG,2,3
201504,VIE,1,1
201504,VIE,1,2
201504,VIE,1,3
201504,VIE,2,1
201504,VIE,2,2
201504,VIE,2,3
201504,GRZ,1,1
201504,GRZ,1,2
201504,GRZ,1,3
201504,GRZ,2,1
201504,GRZ,2,2
201504,GRZ,2,3
201504,INN,1,1
201504,INN,1,2
201504,INN,1,3
201504,INN,2,1
201504,INN,2,2
201504,INN,2,3
201504,KLU,1,1
201504,KLU,1,2
201504,KLU,2,1
201504,KLU,2,2
201504,KLU,2,3
201504,LNZ,1,1
201504,LNZ,1,2
201504,LNZ,2,1
201504,LNZ,2,2
201504,LNZ,2,3
201504,SZG,1,1
201504,SZG,1,2
201504,SZG,1,3
201504,SZG,2,1
201504,SZG,2,2
201504,SZG,2,3
201505,VIE,1,1
201505,VIE,1,2
201505,VIE,1,3
201505,VIE,2,1
201505,VIE,2,2
201505,VIE,2,3
201505,GRZ,1,1
201505,GRZ,1,2
201505,GRZ,2,1
201505,GRZ,2,2
201505,GRZ,2,3
201505,INN,1,1
201505,INN,1,2
201505,INN,1,3
201505,INN,2,1
201505,INN,2,2
201505,INN,2,3
201505,KLU,1,1
201505,KLU,1,2
201505,KLU,2,1
201505,KLU,2,2
201505,LNZ,1,1
201505,LNZ,1,2
201505,LNZ,1,3
201505,LNZ,2,1
201505,LNZ,2,2
201505,LNZ,2,3
201505,SZG,1,1
201505,SZG,1,2
201505,SZG,1,3
201505,SZG,2,1
201505,SZG,2,2
201505,SZG,2,3
201506,VIE,1,1
201506,VIE,1,2
201506,VIE,1,3
201506,VIE,2,1
201506,VIE,2,2
201506,VIE,2,3
201506,GRZ,1,1
201506,GRZ,1,2
201506,GRZ,1,3
201506,GRZ,2,1
201506,GRZ,2,2
201506,GRZ,2,3
201506,INN,1,1
201506,INN,1,2
201506,INN,1,3
201506,INN,2,1
201506,INN,2,2
201506,INN,2,3
201506,KLU,1,1
201506,KLU,1,2
201506,KLU,2,1
201506,KLU,2,2
201506,KLU,2,3
201506,LNZ,1,1
201506,LNZ,1,2
201506,LNZ,1,3
201506,LNZ,2,1
201506,LNZ,2,2
201506,LNZ,2,3
201506,SZG,1,1
201506,SZG,1,2
201506,SZG,1,3
